segment_id	content_pack_id	resource_id	source_path	source_key	source_order	scene_id	route_id	story_state_id	speaker_id	text_type	source_text	target_text	protected_tokens	context_before	context_after	developer_comment	char_limit	byte_limit	line_limit	batch_id	status	source_hash	target_revision	decision_ids	uncertainty_ids	notes
SEG-BASE-C2787D9B31EC7E26E600	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/28-B3-22/title	82	SCENE-RECORD-C	ROUTE-COMMON	STATE-RESTORE-C	SPK-105AF91F7B70CDE5	ui		다카나시 아오이	[]							BATCH-PROD-STORY-C	INTEGRATED	105af91f7b70cde54341920075c97e5dab3fd1fd0880d320e1fb2672fd0bf1eb	1			
SEG-BASE-9D649A0A28A9AE82605D	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/28-B3-22/state	83	SCENE-RECORD-C	ROUTE-COMMON	STATE-RESTORE-C	SPK-105AF91F7B70CDE5	ui		2일째 09:13	[]							BATCH-PROD-STORY-C	INTEGRATED	f42d4f22dc8c4a22ee6a0804e6969d20fef4ffc8154f380752d56b138eef70a3	2	D-0044		
SEG-BASE-DF819FA61896D9112547	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/28-B3-22/body	84	SCENE-RECORD-C	ROUTE-COMMON	STATE-RESTORE-C	SPK-105AF91F7B70CDE5	narration		폐촌에서 처음으로 [b]에다[/b]가 죽었다. 내가 이 손으로 나눠 준 물통의 물 때문이었다.\n\n“다카나시가 독을 탔어!”\n\n늘 나를 반의 마돈나라느니 주인공이라느니 치켜세우던 녀석들의 시선이,\n일제히 차가운 칼날이 되어 나를 찌른다.\n아니야!\n내가 아니야!\n\n언제나 얌전하고, 남을 잘 챙기는 다정한 얼굴로 태연하게 겁먹은 무리 속에 섞여 있던 그 아이.\n전부 네 짓이었구나.\n줄곧 성격이 세다는 말을 들어 왔다.\n아니야.\n잘못된 건 용납하지 못할 뿐이야.\n에다의 원수를 갚는 것도, 내 누명을 벗는 것도.\n둘 다 이 손으로 해내겠어.\n\n그런 광란 속에서 [b]두 번째 사망자가 나왔고[/b]….\n\n[b]세 번째 사망자인 도바리 군[/b]이 떨어뜨린 경봉으로 그 녀석을 마구 두들겨 팼다.\n“살인자!”\n――소리친 건 나였다.\n\n정신을 차리고 보니, 피비린내 나는 이 폐촌에 서 있는 건 나와 [b]시노즈카[/b] 군 둘뿐이었다.\n숨을 헐떡이며 서로에게 매달리듯 폐가 안쪽 어둠으로 숨어들었다.\n\n하지만 안식은 한순간이었다.\n무시무시한 소리를 내며, 폐가의 썩은 문이 밖에서 걷어차여 열렸다.\n들어온 그림자를 보고, 절망 속에서 머리가 새하얘졌다.\n\n“왜…… 왜 너희들, 같은 유도부잖아! 사이좋게 지내란 말이야!”\n\n소리치는 내 얼굴은 한때 단정했을 테지만, 이제는 눈물과 침으로 추하게 일그러져 있었다.\n아침 햇살 속에서 무자비하게 들이대진 육중한 총구가 내 얼굴을 똑바로 겨누고 있다.\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-C	INTEGRATED	3fafecbdb750a1ad2efee8ac177a23b3c4c43037568ac1e099f4685410407ae9	1			
SEG-BASE-561346E8ADCED5A916FA	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/29-B3-18/title	85	SCENE-RECORD-D	ROUTE-COMMON	STATE-RESTORE-D	SPK-BB412BBFF3B317C5	ui		시노즈카 다쿠야	[]							BATCH-PROD-STORY-D	INTEGRATED	bb412bbff3b317c5df74d736488df273a838e6283c935f47a2d983e83327517a	1			
SEG-BASE-A4D3F2BE35EBE79E9FC9	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/29-B3-18/state	86	SCENE-RECORD-D	ROUTE-COMMON	STATE-RESTORE-D	SPK-BB412BBFF3B317C5	ui		2일째 09:20	[]							BATCH-PROD-STORY-D	INTEGRATED	fd4644d3ce69e2cf0aee26bd8e9b0f026d369b54eee1223f6ad801cf39676c2a	1			
SEG-BASE-05A6A7ABA4859830E5C6	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/29-B3-18/body	87	SCENE-RECORD-D	ROUTE-COMMON	STATE-RESTORE-D	SPK-BB412BBFF3B317C5	narration		전부 내 탓이다.\n……아니, 아니다.\n난 그저 무서웠다.\n그 어둠 속에서, 그저 무서웠을 뿐이다.\n모두가 나를 유도부에서 가장 성실하고 진지한 남자라고 했다.\n그런 내가 이 손으로, 동굴 깊은 곳에서 오쿠보 씨를 찔렀다.\n미술부의, 그토록 얌전한 아이를.\n겁에 질려, 패닉에 빠진 내가.\n\n그 뒤로 줄곧 몸의 떨림이 멎지 않는다.\n죄책감과 공포 때문에, 떠올릴 때마다 숨을 쉴 수 없게 된다.\n사람을 죽인 이 손이 이렇게나 더럽고 무거울 줄은 몰랐다.\n\n그리고 도바리도. 기껏 나를 동료로 받아 줬는데.\n\n같은 유도부 동료였던 가노가 기계적인 발소리를 울리며 벽 쪽으로 나를 몰아붙인다.\n아아, 인과응보라는 건가.\n나 같은 살인자는 여기서 이렇게 제거되는 게 어울린다.\n오쿠보 씨, 도바리, 미안해.\n나는 죽어 마땅한 배신자다.\n죽어서, 너희에게 사죄해야 한다.\n\n구석에서는 아까 함께 도망쳐 들어온 다카나시 씨가 얼굴이 일그러진 채 싸늘하게 식어 있다.\n\n가노의 손에서 반짝반짝 빛나는 서바이벌 나이프가 마치 장난감처럼 보였다.\n\n배 깊숙한 곳으로 차가운 칼날이 단숨에 파고들었다.\n한 번, 두 번, 세 번.\n저항하지 않았다.\n고통보다 이제야 속죄할 수 있다는 안도감이 훨씬 컸다.\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-D	INTEGRATED	4a0d0b9d8fc8b0ec540bc25a526da28c5485e739e37a38c11f463349102f4508	2	D-0044		
SEG-BASE-D6C7D3284F922C9D9AE3	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/30-D1-32/title	88	SCENE-RECORD-B	ROUTE-COMMON	STATE-RESTORE-B	SPK-8C95E4DA58CD13E5	ui		후루카와 다쿠	[]							BATCH-PROD-STORY-B	INTEGRATED	8c95e4da58cd13e587d098e73e792e7ffde3c462ce2fce3662d8ff65a50514c8	1			
SEG-BASE-DC75BBE9D05DF118F8D3	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/30-D1-32/state	89	SCENE-RECORD-B	ROUTE-COMMON	STATE-RESTORE-B	SPK-8C95E4DA58CD13E5	ui		2일째 10:10	[]							BATCH-PROD-STORY-B	INTEGRATED	a7c8aa73ab7e3159e910196127a325914c194f20194d2ef0e46a0b3a1b080fa1	1			
SEG-BASE-EEF71D3AAE5D6BF47342	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/30-D1-32/body	90	SCENE-RECORD-B	ROUTE-COMMON	STATE-RESTORE-B	SPK-8C95E4DA58CD13E5	narration		아이고, 등대 꼭대기는 정말 최고 중의 최고 명당이었습죠!\n쌍안경으로 한 번 들여다보니, 이 섬의 끔찍한 대할인 행사…… 아니, 참극이\n신문 한 면처럼 훤히 보이지 뭡니까.\n신문부의 피가 끓는달까, 돈 냄새가 진동하더라니까요.\n……아니, 죄송합니다.\n제가 너무 신이 났군요.\n설마 이런 최악의 단골손님인 [b]고미네[/b] 씨와 [b]가노[/b] 씨에게 들킬 줄이야,\n부처님도 생각 못 하셨겠지요?\n\n“이봐, 네가 아는 건 전부 불어.”\n\n차가운 총구로 이마를 톡톡 두드리는 일생일대의 위기.\n어쩔 수 없죠. 목숨 걸고 모은 초특급 「특종」을,\n대출혈 서비스로 남김없이 다 말씀드렸습죠!\n\n우선 게임이 시작된 뒤 북서쪽 암초 지대로 몰래 이동한 우에하라 씨와 세키구치 씨.\n그리고 오늘 아침, 거기서 나온 건 [b]서바이벌 나이프를 과시하듯 걸친 가노 나리[/b],\n바로 당신이었습죠.\n\n어제 오후 1시쯤 전파탑에서 총성이 난 뒤 수상한 섬광이 번쩍였다는 얘기 말입니다.\n그런데 고미네 나리, 당신 [b]손에 든 리볼버를 아주 애지중지 쓰담쓰담[/b]하고 계시네요.\n\n어제 저녁 6시가 조금 지난 때, 교회 종이 울리자마자 [b]공장 쪽에서 쾅 하고 요란한 폭발[/b]이 있었고요.\n거기에는 분명 [b]배구부의 사이좋은 세 사람[/b]과, 또 한 명은 누구였더라.\n\n그리고 농장에서는 그 도서 위원인 어두침침한 아가씨도 봤습죠.\n그런데 가노 나리, 갑자기 눈빛이 바뀌면서 움찔움찔 반응하시네요.\n저도 깜짝 놀랐습니다!\n\n네, 수다는 여기까지라는 말씀이십니까.\n고미네 나리, 장사 밑천인 쌍안경까지 낚아채 가시다니,\n아주 악질적인 도둑고양이가 따로 없습죠…….\n\n저승길 선물로, 마지막으로 이것만은 공짜로 알려 주지.\n이번 게임, 뭔가가 절대로 이상해――\n\n나리가 쥔 리볼버의 격철이 딸깍 소리를 내며 젖혀졌다.\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-B	INTEGRATED	ab8d00106fc42b21c296dec68bcce57c35a94a510bfe4da4ab51251855aa9e4e	2	D-0038		
SEG-BASE-670B05ED53C176016CD8	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/31-B2-19/title	91	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-290488CA83BFF999	ui		스즈키 리코	[]							BATCH-PROD-STORY-E1	INTEGRATED	290488ca83bff999e8c89974745b8547675ed62aa639fa56d0f820b1c4355196	1			
SEG-BASE-E25BE8FF461C87E0A36C	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/31-B2-19/state	92	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-290488CA83BFF999	ui		2일째 10:40	[]							BATCH-PROD-STORY-E1	INTEGRATED	99f34240f18fee003e2689018e58b71eef463f111fa85602982e972f03dce09e	1			
SEG-BASE-FEE2B6814C5E0F7CAC43	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/31-B2-19/body	93	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-290488CA83BFF999	narration		새까만 동굴 입구에서 숨을 죽이고 망을 보고 있었다.\n세 명이 서로 격려하며 여기까지 필사적으로 도망쳐 왔다.\n조금만 더 버티면 우리에게도 빛이 비칠 터다.\n\n그때 등 뒤로 차가운 기척이 다가왔다.\n발소리 하나 없어서 바로 직전까지 알아차리지 못했다.\n뒤돌아보기도 전에 냉혹한 칼날이 내 목울대로 들이박혔다.\n날카로운 아이스픽의 감촉.\n소리쳐 안쪽의 두 사람에게 알리려 했지만, 목이 으깨져 목소리가――나오지 않는다.\n\n희미해지는 의식 속에서 떨리는 손끝으로 주머니의 호신용 경보기를 더듬어 찾아,\n있는 힘껏 핀을 뽑았다.\n고막을 찌르는 전자음이 고요해진 섬에 울려 퍼진다.\n이걸로 됐어.\n내 목소리가 닿지 않아도, 이 소리라면 모두가 이상을 알아차리고――.\n\n멀어져 가는 시야 끝에서, 동굴 안쪽으로부터 [b]손전등 불빛[/b]이,\n다급한 듯 세차게 흔들리며 다가오는 것이 보였다.\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-E1	INTEGRATED	26ff3e8e6072477be472659f283c3b8292288b2e8827da739d90eb1d99a7dfde	1			
SEG-BASE-C04295B881085A5ADF23	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/32-B2-12/title	94	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-B54EC21C874CE954	ui		구도 사쿠라	[]							BATCH-PROD-STORY-E1	INTEGRATED	b54ec21c874ce9542ff997e119800c212216cfeb41498828b70c82dd5dfcbba4	1			
SEG-BASE-14DAEE9047CCC6B0162F	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/32-B2-12/state	95	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-B54EC21C874CE954	ui		2일째 10:45	[]							BATCH-PROD-STORY-E1	INTEGRATED	acc20fc974fed683e698c2a9a87b22109ee36c5db27474e869b2c5ae6601c2f6	1			
SEG-BASE-0E3E752028D82B012707	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/32-B2-12/body	96	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-B54EC21C874CE954	narration		[b]요란한 경보기 소리[/b]를 듣고, 정신없이 동굴 입구로 달려갔다.\n\n목을 움켜쥔 채 쓰러져 있다. 다른 한 손에는 호신용 경보기를 꽉 쥐고 있었다.\n\n구급상자를 열고, 기억하고 있는 절차를 머릿속으로 하나씩 되새기며 처치에 들어간다.\n하지만 안 돼.\n피가 너무 많이 쏟아져.\n\n“정신 차려!!”\n\n그 끔찍한 짓을 저지른 놈들이 아직 숨어 있을 게 분명하지만, 그런 건 상관없어!\n눈앞의 생명을 구하기 위한 처치를――\n\n그렇게 생각하며 몸을 숙인, 바로 그 등 뒤로.\n가차 없는 발소리가 다가온다.\n뒤돌아볼 틈도 없이 등 한가운데에 차갑고 날카로운 칼끝이 깊숙이 파고들었다.\n숨이, 멎는다.\n\n늘 주변에서 “참 잘 챙겨 주네”라고 했지.\n정말, 그 말이 맞네.\n마지막 순간까지 남의 상처만 필사적으로 살피느라 내 몸의 위험에는 조금도 신경 써 주지 못했어.\n\n희미해지는 의식 속에서 두 번째 습격자가 보였다.\n빨리 도망쳐――\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-E1	INTEGRATED	54e99fd82fc147bbed7f62564c9cb90e81ca3d5187b04b73af25d7c6bca3dea7	1			
SEG-BASE-27EDD0D96A38521D7732	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/33-B2-03/title	97	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-D06F36383B8F216A	ui		이다 소스케	[]							BATCH-PROD-STORY-E1	INTEGRATED	d06f36383b8f216ab74dfa501a5921d639225e4e2e576a8119b397718f52fadb	1			
SEG-BASE-138FC0F3E54F21F63A07	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/33-B2-03/state	98	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-D06F36383B8F216A	ui		2일째 10:50	[]							BATCH-PROD-STORY-E1	INTEGRATED	e1bd816ec2193eebd17ec27ae0ee66bff831be91398074f7beeea8dab5f102af	1			
SEG-BASE-520094A3017FDB5895C6	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/33-B2-03/body	99	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-D06F36383B8F216A	narration		호신용 경보기가 울렸다. 보통 일이 아니다.\n난 손전등을 움켜쥐고 구도 씨와 함께 입구로 전력 질주했다.\n\n구도 씨가 구급상자를 꺼내 필사적으로 응급처치를 시작한다.\n대체 누가 이런 끔찍한 짓을―― 그렇게 생각하며 내가 동굴 밖을 경계하던 한순간의 빈틈이었다.\n동굴 안 바위 그늘에서 사람 그림자가 재빨리 튀어나와, 몸을 숙인 구도 씨에게 가차 없이 아이스픽을 찔러 넣었다.\n막을 틈도 없었다.\n\n구도 씨마저 잃고 절망 속에 우두커니 선 내 앞에\n검게 빛나는 총구가 불길하게 모습을 드러냈다.\n\n메마른 총성이 좁은 동굴에 겹겹이 울려 퍼졌다.\n한 박자 뒤, 배 속 깊은 곳에서 뜨거운 것이 콸콸 쏟아져 나온다.\n무릎이 꺾이고 차가운 바닥에 뺨을 대며 쓰러졌다.\n\n희미해지는 의식 저편에서 두 사람이 언쟁하는 소리가 들려온다.\n무엇 때문에 다투는지 이제는 알아들을 수 없다.\n고함만이 먼 물소리처럼 번져, 멀어져 간다――\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-E1	INTEGRATED	0f882374d249b0de8884b17e25485512d92f31e75d09fb34e975b84ef96fef99	1			
SEG-BASE-2F2E3E176E74785B4E93	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/34-B2-14/title	100	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-FB73F8956C7F7698	ui		고미네 가즈마	[]							BATCH-PROD-STORY-E2	INTEGRATED	fb73f8956c7f7698c1297759bdbd245bdc6cf8d215dfa2b5fc3bb32b18ba9708	1			
SEG-BASE-21AF1BA8E09B544A303C	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/34-B2-14/state	101	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-FB73F8956C7F7698	ui		2일째 10:55	[]							BATCH-PROD-STORY-E2	INTEGRATED	f637c4149c655da7badd839b078aa8edf5aa8fcc1d0eeb6ed662885ac288ff8d	1			
SEG-BASE-BFA622F77423DEB48FA7	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/34-B2-14/body	102	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-FB73F8956C7F7698	narration		가노 그 자식이 저질렀다!\n스즈키를 치료해 주고 있었을 뿐인 구도를!\n\n유도부에서도 악명 높은 불량배였고, 이 섬에 내던져진 뒤에도 살아남으려고 몇 명이나 손을 더럽혀 왔다.\n하지만 말이야, 구도만은 달랐어.\n\n동아리 원정 중 크게 다쳤을 때, 모두가 건드리기 꺼리던 내 상처를,\n그 녀석만은 화를 내면서도, 누구보다 정성껏 치료해 줬다.\n그때부터 줄곧, 나는 그 녀석을 사랑해 왔다.\n이 섬에서 살아남아서, 다음에는 꼭 제대로 말하자.\n그것만을 버팀목 삼아 왔는데.\n\n무기도 없고 저항도 하지 않는 여자를, 내 특별한 사람을, 등 뒤에서 무참히 찌르다니――\n도저히 용서 못 해! 너무 심했어!\n\n피가 거꾸로 솟아 리볼버 총구를 가노에게 겨눴다. 구도의 원수다, 죽어.\n방아쇠를 힘껏 당긴다.\n\n딸깍, 하고 허무한 금속음만 울렸다.\n\n쯧, 하고 혀를 찬 순간, 가노의 피 묻은 나타가 공기를 가르며 으르렁거리고 있었다.\n막판에 동료끼리 싸우는 건가.\n\n최고의 악당 콤비였을 텐데, 웃기고 있네.\n마지막 순간까지, 우리는 쓰레기 같은――\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-E2	INTEGRATED	a0a0b9c41d3868a178c23cdf69faa0d952b81dc0a14a2df4ebfb59b73759fc2b	1			
SEG-BASE-6DA9FB6C0FC1FD6C9CD4	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/35-B4-09/title	103	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-FF42B0E4E50066BD	ui		가노 렌지	[]							BATCH-PROD-STORY-E2	INTEGRATED	ff42b0e4e50066bdcf6530243bd970725717bba59982f19cd0cb4658a81632d5	1			
SEG-BASE-BD4A607A189DC367C882	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/35-B4-09/state	104	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-FF42B0E4E50066BD	ui		2일째 11:55	[]							BATCH-PROD-STORY-E2	INTEGRATED	0ca221ebfd46e0a229865f9b879e994f692ecd4a20d38c44148eda05fc44d7ad	1			
SEG-BASE-89D829B03F74708B00A8	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/35-B4-09/body	105	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-FF42B0E4E50066BD	narration		이 미친 게임이 시작됐을 무렵, 나는 서로 죽고 죽이는 판에 뛰어들어야 할지 계속 망설였다.\n하지만 누구보다 상냥했던 기류가 살아남기 위해 짐승처럼 변해 버린 모습을 보고 말았다.\n그 순간, 내 안의 무언가가 완전히 뒤집혔다.\n살아남으려면 나 자신이 최악의 괴물이 될 수밖에 없다고.\n\n나타도, 서바이벌 나이프도, 특수 경봉도 전부 내 손에 들어왔다.\n임시로 손잡은 동료도 처리했다.\n\n내 몸은 진작 한계에 다다라 너덜너덜하다.\n이제 똑바로 서 있기조차 힘들다.\n그래도 기듯이 농장까지 왔다.\n그 잔소리 많은 신문부 후루카와를 등대에서 몰아붙였을 때, 그 자식이 마지막으로 털어놓았다.\n“농장에서 도서 위원인 음침한 여자를 봤다”고.\n\n수수하고 조용하고, 늘 도서실 구석에서 웅크린 채 책을 읽던 그 녀석.\n예전부터 행실 나쁜 난폭한 거구라며, 모두가 나를 무서워해 가까이 오지 않았다.\n그런데도 그 녀석만은 달랐다.\n비 오는 날 도서실에 잘못 들어온 나에게, 아무 말 없이 조용히 책 한 권을 내밀어 준 건.\n나를 괴물이 아니라 그저 한 인간으로 봐 준 건,\n세상에서 그 녀석뿐이었다.\n\n한 번만이라도 만나고 싶었다.\n그게 전부다.\n마지막으로, 그 녀석이 살아 있다는 걸 확인하고 싶었다.\n\n등 뒤에서 소리도 없이, 가늘고 단단한 끈이 내 목을 사정없이 파고든다.\n\n그래. 네 손에 죽는 거라면 더 바랄 게 없다.\n목숨까지 빼앗아 가며 필사적으로 그러모은 무기의 무게도, 이제――\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-E2	INTEGRATED	5339e0f7fc418bdf8268c76d7a5f0c78a52c0b5116f641bdc09d94aecc4cd621	1			
SEG-BASE-D8094DE068638C61315C	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/36-B4-39/title	106	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-CC62CAD5AF15CA78	ui		야마시타 미사키	[]							BATCH-PROD-STORY-E2	INTEGRATED	cc62cad5af15ca780b301d488845cce9f99f039d39122f5f22b7a3c9e84ae96a	1			
SEG-BASE-C9291022D2F2BEADCEC2	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/36-B4-39/state	107	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-CC62CAD5AF15CA78	ui		2일째 12:10	[]							BATCH-PROD-STORY-E2	INTEGRATED	8f4d4d54b6e1c57b4165465c104cfcf60c67c9c9628b91fec8de2fbfc8090b35	1			
SEG-BASE-10D00E042F7AE0186B0A	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/36-B4-39/body	108	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-CC62CAD5AF15CA78	narration		[b]가노[/b]의 목을 졸라 죽였다.\n최강이었던 그 남자를.\n도서 위원인, 수수한 내가.\n\n하지만――이상했다. 그렇게 난폭했던 가노가 거의 저항하지 않았다.\n무언가 말하려 했다.\n수수한 내 이름을 부른 것 같기도 했다.\n……기분 탓이겠지.\n\n지급된 무기가 고작 하모니카였을 때는 어쩌나 싶었다.\n하지만 거기에 묶여 있던 가느다란 끈이 이렇게 사람의 목숨을 빼앗는 데 쓰일 줄은,\n어떤 소설에도 쓰여 있지 않았다.\n\n이제 한계다. 사람을 죽여 새까맣게 더러워진 두 손을 보며 생각한다.\n하모니카를 책상 위에 살며시 내려놓는다.\n\n이 농장의 창고 한구석에 농약 통이 내팽개쳐져 있었다.\n통에 적힌 섬뜩한 경고 표시가 무슨 뜻인지는 나도 안다.\n이걸 물에 녹여 다 마시면, 이 악몽을 전부 끝낼 수 있을까.\n\n지금까지 읽어 온 명작의 아름다운 구절들이 주마등처럼 머릿속을 스쳐 지나간다.\n인간은 무서울 만큼 잔혹하면서도, 덧없이 아름다운 생명체라는 걸\n나는 알고 있다.\n\n차가운 물을 단숨에 들이켠다.\n\n만약 이 지옥의 끝에 누군가 살아남는다면――부탁이야.\n이제, 이런 비극은 끝내 줘.\n\n[sys]\n-- 생명 기능의 정지를 감지했습니다. --\n[/sys]	[{"raw":"[b]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/b]","class":"markup_close","movable":false,"order_sensitive":true},{"raw":"[sys]","class":"markup_open","movable":false,"order_sensitive":true},{"raw":"[/sys]","class":"markup_close","movable":false,"order_sensitive":true}]							BATCH-PROD-STORY-E2	INTEGRATED	b11cec8913cb6dfde2a6d536483ba65fdc755eb2e07f53aaefac799418d0a829	1			
SEG-BASE-6E6402DE17FF44B042E0	BASE	RES-EE906CA5847B1B2A	story/logs/deaths.txt	record/37-D1-25/title	109	SCENE-RECORD-E	ROUTE-COMMON	STATE-RESTORE-E	SPK-2691F439090A2B64	ui		지바 미즈키	[]							BATCH-PROD-STORY-E2	INTEGRATED	2691f439090a2b6453e43ea6657307f8a6ab05e8464cc61b2b8001882906e30b	1			
